,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
138,WECClink42-57,0.88118574,-0.87956146,0.21832648,-0.26452312,november,23,4,weekday,,WECClink42-57
144,WECClink42-57,0.86741436,-0.86584743,0.20925743,-0.25644922,november,0,5,weekend,,WECClink42-57
150,WECClink42-57,0.85822312,-0.85669349,0.20348151,-0.25131937,november,1,5,weekend,,WECClink42-57
156,WECClink42-57,0.85446275,-0.85294818,0.20116417,-0.24926278,november,2,5,weekend,,WECClink42-57
162,WECClink42-57,0.85281904,-0.85131102,0.20015496,-0.24836704,november,3,5,weekend,,WECClink42-57
168,WECClink42-57,0.85319214,-0.85168263,0.20038675,-0.24857302,november,4,5,weekend,,WECClink42-57
174,WECClink42-57,0.85660858,-0.85508543,0.20247619,-0.25042648,november,5,5,weekend,,WECClink42-57
180,WECClink42-57,0.86475717,-0.86320109,0.20756916,-0.2549491,november,6,5,weekend,,WECClink42-57
186,WECClink42-57,0.87020699,-0.86862865,0.210995,-0.25798957,november,7,5,weekend,,WECClink42-57
192,WECClink42-57,0.86532755,-0.86376903,0.20803951,-0.25537615,november,8,5,weekend,,WECClink42-57
198,WECClink42-57,0.85021836,-0.84872038,0.19882811,-0.24721192,november,9,5,weekend,,WECClink42-57
204,WECClink42-57,0.83700823,-0.83556161,0.19119287,-0.24046347,november,10,5,weekend,,WECClink42-57
210,WECClink42-57,0.83175124,-0.83032468,0.18824953,-0.23786596,november,11,5,weekend,,WECClink42-57
216,WECClink42-57,0.83292116,-0.83149011,0.18893800000000002,-0.23847677,november,12,5,weekend,,WECClink42-57
222,WECClink42-57,0.83278206,-0.83135151,0.18889236,-0.23843938,november,13,5,weekend,,WECClink42-57
228,WECClink42-57,0.83461287,-0.83317533,0.18993012,-0.23935648,november,14,5,weekend,,WECClink42-57
234,WECClink42-57,0.83833224,-0.83688042,0.19204911,-0.24122913,november,15,5,weekend,,WECClink42-57
240,WECClink42-57,0.85779072,-0.85626256,0.20345204,-0.25131329999999996,november,16,5,weekend,,WECClink42-57
246,WECClink42-57,0.89056056,-0.88889607,0.2248984,-0.27039492,november,17,5,weekend,,WECClink42-57
252,WECClink42-57,0.91401277,-0.91224445,0.24185579,-0.28554585,november,18,5,weekend,,WECClink42-57
258,WECClink42-57,0.92102044,-0.91922002,0.24718133,-0.29031222,november,19,5,weekend,,WECClink42-57
264,WECClink42-57,0.91792923,-0.91614307,0.24478937,-0.28816897,november,20,5,weekend,,WECClink42-57
270,WECClink42-57,0.9131203999999999,-0.91135618,0.24114382,-0.28490583,november,21,5,weekend,,WECClink42-57
276,WECClink42-57,0.90090211,-0.89919262,0.23212148,-0.27683642,november,22,5,weekend,,WECClink42-57
282,WECClink42-57,0.88395339,-0.88231736,0.22021823,-0.26621059,november,23,5,weekend,,WECClink42-57
0,WECClink50-57,1.4135087,-1.4127604,0.0015870004,-0.0023810819,november,0,4,weekday,,WECClink50-57
6,WECClink50-57,0.96395973,-0.96346326,-0.66899663,0.66540918,november,1,4,weekday,,WECClink50-57
12,WECClink50-57,0.93451266,-0.93403522,-0.67195505,0.66817544,november,2,4,weekday,,WECClink50-57
18,WECClink50-57,0.92455303,-0.92408189,-0.6729154,0.6690721,november,3,4,weekday,,WECClink50-57
24,WECClink50-57,0.92307426,-0.92260405,-0.6730548000000001,0.66920209,november,4,4,weekday,,WECClink50-57
30,WECClink50-57,0.9470436,-0.94655815,-0.67067224,0.66697351,november,5,4,weekday,,WECClink50-57
36,WECClink50-57,1.0070245999999998,-1.0064992,-0.66449428,0.66119874,november,6,4,weekday,,WECClink50-57
42,WECClink50-57,1.0588031999999998,-1.0582412,-0.65903199,0.65610552,november,7,4,weekday,,WECClink50-57
48,WECClink50-57,1.0288155,-1.0282751,-0.66183339,0.65868928,november,8,4,weekday,,WECClink50-57
54,WECClink50-57,0.92769201,-0.92721924,-0.67185823,0.66803175,november,9,4,weekday,,WECClink50-57
60,WECClink50-57,0.82095218,-0.82054294,-0.68142426,0.67695566,november,10,4,weekday,,WECClink50-57
66,WECClink50-57,0.77158852,-0.7712059,-0.68559571,0.6808576,november,11,4,weekday,,WECClink50-57
72,WECClink50-57,0.78144794,-0.78106018,-0.68470663,0.68002068,november,12,4,weekday,,WECClink50-57
78,WECClink50-57,0.778262,-0.77787595,-0.68490539,0.68020214,november,13,4,weekday,,WECClink50-57
84,WECClink50-57,0.79676075,-0.79636485,-0.68333228,0.67872878,november,14,4,weekday,,WECClink50-57
90,WECClink50-57,0.85060995,-0.85018385,-0.6789062,0.6746082,november,15,4,weekday,,WECClink50-57
96,WECClink50-57,0.96975672,-0.9692566999999999,-0.66780789,0.66425656,november,16,4,weekday,,WECClink50-57
102,WECClink50-57,1.2277552,-1.2270609,-0.63824548,0.63665234,november,17,4,weekday,,WECClink50-57
108,WECClink50-57,1.3452917,-1.3444931999999998,-0.62208993,0.62154566,november,18,4,weekday,,WECClink50-57
114,WECClink50-57,1.4414228999999998,-1.4405313,-0.60839078,0.60878175,november,19,4,weekday,,WECClink50-57
120,WECClink50-57,1.4189351000000001,-1.4180659,-0.61181502,0.61198161,november,20,4,weekday,,WECClink50-57
126,WECClink50-57,1.3887883,-1.3879483999999997,-0.61625853,0.61612995,november,21,4,weekday,,WECClink50-57
132,WECClink50-57,1.2974316000000001,-1.2966766,-0.62925665,0.62827471,november,22,4,weekday,,WECClink50-57
138,WECClink50-57,1.1674073999999999,-1.1667626,-0.64613022,0.6440378000000001,november,23,4,weekday,,WECClink50-57
144,WECClink50-57,1.0555171,-1.0549575,-0.65926894,0.65631809,november,0,5,weekend,,WECClink50-57
150,WECClink50-57,0.98089206,-0.98038438,-0.66722475,0.66375042,november,1,5,weekend,,WECClink50-57
156,WECClink50-57,0.95036838,-0.94988078,-0.67034444,0.66666743,november,2,5,weekend,,WECClink50-57
162,WECClink50-57,0.93702626,-0.93654722,-0.67169222,0.66792871,november,3,5,weekend,,WECClink50-57
168,WECClink50-57,0.94005552,-0.93957455,-0.67137989,0.66763589,november,4,5,weekend,,WECClink50-57
174,WECClink50-57,0.96778426,-0.96728528,-0.66858631,0.66502417,november,5,5,weekend,,WECClink50-57
180,WECClink50-57,1.0339401,-1.0333959000000001,-0.66161345,0.65850712,november,6,5,weekend,,WECClink50-57
186,WECClink50-57,1.078184,-1.0776079,-0.65684435,0.65406064,november,7,5,weekend,,WECClink50-57
192,WECClink50-57,1.0386035,-1.0380563,-0.66074022,0.65766572,november,8,5,weekend,,WECClink50-57
198,WECClink50-57,0.9159944,-0.915529,-0.67291234,0.66901141,november,9,5,weekend,,WECClink50-57
204,WECClink50-57,0.8088721,-0.80846959,-0.6823445,0.67780786,november,10,5,weekend,,WECClink50-57
210,WECClink50-57,0.76625726,-0.76587748,-0.68588726,0.68112043,november,11,5,weekend,,WECClink50-57
216,WECClink50-57,0.77575109,-0.77536642,-0.68499574,0.68027861,november,12,5,weekend,,WECClink50-57
222,WECClink50-57,0.77463268,-0.77424864,-0.68499292,0.68026946,november,13,5,weekend,,WECClink50-57
228,WECClink50-57,0.7894779000000001,-0.78908602,-0.68371202,0.67906794,november,14,5,weekend,,WECClink50-57
234,WECClink50-57,0.81963731,-0.81922901,-0.6810873000000001,0.67660941,november,15,5,weekend,,WECClink50-57
240,WECClink50-57,0.97744952,-0.97694447,-0.66685447,0.66335404,november,16,5,weekend,,WECClink50-57
246,WECClink50-57,1.2436581,-1.2429503,-0.63607447,0.63461719,november,17,5,weekend,,WECClink50-57
252,WECClink50-57,1.4344576,-1.4335731000000003,-0.60921614,0.60953643,november,18,5,weekend,,WECClink50-57
258,WECClink50-57,1.4915121999999998,-1.4905696000000002,-0.60042708,0.60133083,november,19,5,weekend,,WECClink50-57
264,WECClink50-57,1.466335,-1.4654183,-0.60441395,0.60505745,november,20,5,weekend,,WECClink50-57
270,WECClink50-57,1.4271831,-1.4263058000000002,-0.61040343,0.61065132,november,21,5,weekend,,WECClink50-57
276,WECClink50-57,1.3277431,-1.3269606000000003,-0.62493201,0.62422606,november,22,5,weekend,,WECClink50-57
282,WECClink50-57,1.1899077,-1.1892448,-0.64328779,0.64137864,november,23,5,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,november,0,4,weekday,,WECClink54-57
6,WECClink54-57,-0.71031188,0.71075843,0.34297528,-0.36302978,november,1,4,weekday,,WECClink54-57
12,WECClink54-57,-0.7008938,0.7013315999999999,0.34472184,-0.36491247,november,2,4,weekday,,WECClink54-57
18,WECClink54-57,-0.69793891,0.69837399,0.3452804,-0.36551355,november,3,4,weekday,,WECClink54-57
24,WECClink54-57,-0.69814409,0.69857939,0.345327,-0.36555777,november,4,4,weekday,,WECClink54-57
30,WECClink54-57,-0.70658224,0.70702538,0.34387946,-0.36398943,november,5,4,weekday,,WECClink54-57
36,WECClink54-57,-0.72720382,0.72766651,0.34020414,-0.36001208,november,6,4,weekday,,WECClink54-57
42,WECClink54-57,-0.74544218,0.74592272,0.33697848,-0.3565119,november,7,4,weekday,,WECClink54-57
48,WECClink54-57,-0.74932606,0.74981087,0.33776121,-0.35724738,november,8,4,weekday,,WECClink54-57
54,WECClink54-57,-0.73218361,0.7326522,0.34292719,-0.36268623,november,9,4,weekday,,WECClink54-57
60,WECClink54-57,-0.70638988,0.70683435,0.34864676,-0.36879063,november,10,4,weekday,,WECClink54-57
66,WECClink54-57,-0.68658741,0.68701357,0.35158054,-0.37200246,november,11,4,weekday,,WECClink54-57
72,WECClink54-57,-0.69270302,0.69313483,0.35087035,-0.37120849,november,12,4,weekday,,WECClink54-57
78,WECClink54-57,-0.69354747,0.69398013,0.35093752,-0.37126503,november,13,4,weekday,,WECClink54-57
84,WECClink54-57,-0.70234792,0.70278878,0.34976991,-0.36997438,november,14,4,weekday,,WECClink54-57
90,WECClink54-57,-0.71079453,0.71124289,0.34722242,-0.36729903,november,15,4,weekday,,WECClink54-57
96,WECClink54-57,-0.73610868,0.7365807,0.34096472,-0.36065708,november,16,4,weekday,,WECClink54-57
102,WECClink54-57,-0.80275587,0.80329537,0.32533295,-0.34395495,november,17,4,weekday,,WECClink54-57
108,WECClink54-57,-0.86418689,0.86479571,0.31482004,-0.33240712,november,18,4,weekday,,WECClink54-57
114,WECClink54-57,-0.87202587,0.87264321,0.30970095,-0.32711837,november,19,4,weekday,,WECClink54-57
120,WECClink54-57,-0.86407482,0.86468285,0.31150679,-0.32906734,november,20,4,weekday,,WECClink54-57
126,WECClink54-57,-0.85387972,0.85447594,0.31383474,-0.3315772,november,21,4,weekday,,WECClink54-57
132,WECClink54-57,-0.82290786,0.82346921,0.32070791,-0.33898824,november,22,4,weekday,,WECClink54-57
138,WECClink54-57,-0.77911105,0.77962553,0.32987503,-0.34887907,november,23,4,weekday,,WECClink54-57
144,WECClink54-57,-0.74133768,0.74181402,0.33727809999999997,-0.35687178,november,0,5,weekend,,WECClink54-57
150,WECClink54-57,-0.71673941,0.71719203,0.34189019,-0.3618515,november,1,5,weekend,,WECClink54-57
156,WECClink54-57,-0.70625303,0.7066958000000001,0.34375816,-0.36387179999999997,november,2,5,weekend,,WECClink54-57
162,WECClink54-57,-0.7020221,0.70246095,0.34455206,-0.36472675,november,3,5,weekend,,WECClink54-57
168,WECClink54-57,-0.70309145,0.70353129,0.34436252,-0.36452191,november,4,5,weekend,,WECClink54-57
174,WECClink54-57,-0.71276625,0.71321515,0.3426838,-0.36270343,november,5,5,weekend,,WECClink54-57
180,WECClink54-57,-0.73509916,0.73556944,0.33859858,-0.35828735,november,6,5,weekend,,WECClink54-57
186,WECClink54-57,-0.75090119,0.75138711,0.33579645,-0.35524522,november,7,5,weekend,,WECClink54-57
192,WECClink54-57,-0.75185614,0.75234343,0.33716133,-0.35660808,november,8,5,weekend,,WECClink54-57
198,WECClink54-57,-0.72805347,0.72851806,0.34360965,-0.36343014,november,9,5,weekend,,WECClink54-57
204,WECClink54-57,-0.70373925,0.70418129,0.34922341,-0.36940628,november,10,5,weekend,,WECClink54-57
210,WECClink54-57,-0.6862706000000001,0.68669651,0.35175065,-0.37217804,november,11,5,weekend,,WECClink54-57
216,WECClink54-57,-0.69329387,0.6937263000000001,0.35100124,-0.37133281,november,12,5,weekend,,WECClink54-57
222,WECClink54-57,-0.69476341,0.69519724,0.35093815,-0.37125028,november,13,5,weekend,,WECClink54-57
228,WECClink54-57,-0.70279555,0.7032369,0.34994852,-0.37014868,november,14,5,weekend,,WECClink54-57
234,WECClink54-57,-0.7168648,0.71731948,0.34801606,-0.36801606,november,15,5,weekend,,WECClink54-57
240,WECClink54-57,-0.73900882,0.73948364,0.34037181,-0.36002095,november,16,5,weekend,,WECClink54-57
246,WECClink54-57,-0.80770429,0.80824907,0.32415956,-0.34269915,november,17,5,weekend,,WECClink54-57
252,WECClink54-57,-0.87037215,0.87098753,0.31007214,-0.32752048,november,18,5,weekend,,WECClink54-57
258,WECClink54-57,-0.88972594,0.89036435,0.30552490000000004,-0.32261857,november,19,5,weekend,,WECClink54-57
264,WECClink54-57,-0.88115098,0.88177912,0.30758386,-0.32483571,november,20,5,weekend,,WECClink54-57
270,WECClink54-57,-0.86794437,0.86855691,0.31068592,-0.32817819,november,21,5,weekend,,WECClink54-57
276,WECClink54-57,-0.83455599,0.83513031,0.31829081,-0.33637302,november,22,5,weekend,,WECClink54-57
282,WECClink54-57,-0.78766307,0.78818651,0.32823595,-0.34710305,november,23,5,weekend,,WECClink54-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,november,0,4,weekday,,WECClink54-57
6,WECClink54-57,-0.71031188,0.71075843,0.34297528,-0.36302978,november,1,4,weekday,,WECClink54-57
12,WECClink54-57,-0.7008938,0.7013315999999999,0.34472184,-0.36491247,november,2,4,weekday,,WECClink54-57
18,WECClink54-57,-0.69793891,0.69837399,0.3452804,-0.36551355,november,3,4,weekday,,WECClink54-57
24,WECClink54-57,-0.69814409,0.69857939,0.345327,-0.36555777,november,4,4,weekday,,WECClink54-57
30,WECClink54-57,-0.70658224,0.70702538,0.34387946,-0.36398943,november,5,4,weekday,,WECClink54-57
36,WECClink54-57,-0.72720382,0.72766651,0.34020414,-0.36001208,november,6,4,weekday,,WECClink54-57
42,WECClink54-57,-0.74544218,0.74592272,0.33697848,-0.3565119,november,7,4,weekday,,WECClink54-57
48,WECClink54-57,-0.74932606,0.74981087,0.33776121,-0.35724738,november,8,4,weekday,,WECClink54-57
54,WECClink54-57,-0.73218361,0.7326522,0.34292719,-0.36268623,november,9,4,weekday,,WECClink54-57
60,WECClink54-57,-0.70638988,0.70683435,0.34864676,-0.36879063,november,10,4,weekday,,WECClink54-57
66,WECClink54-57,-0.68658741,0.68701357,0.35158054,-0.37200246,november,11,4,weekday,,WECClink54-57
72,WECClink54-57,-0.69270302,0.69313483,0.35087035,-0.37120849,november,12,4,weekday,,WECClink54-57
78,WECClink54-57,-0.69354747,0.69398013,0.35093752,-0.37126503,november,13,4,weekday,,WECClink54-57
84,WECClink54-57,-0.70234792,0.70278878,0.34976991,-0.36997438,november,14,4,weekday,,WECClink54-57
90,WECClink54-57,-0.71079453,0.71124289,0.34722242,-0.36729903,november,15,4,weekday,,WECClink54-57
96,WECClink54-57,-0.73610868,0.7365807,0.34096472,-0.36065708,november,16,4,weekday,,WECClink54-57
102,WECClink54-57,-0.80275587,0.80329537,0.32533295,-0.34395495,november,17,4,weekday,,WECClink54-57
108,WECClink54-57,-0.86418689,0.86479571,0.31482004,-0.33240712,november,18,4,weekday,,WECClink54-57
114,WECClink54-57,-0.87202587,0.87264321,0.30970095,-0.32711837,november,19,4,weekday,,WECClink54-57
120,WECClink54-57,-0.86407482,0.86468285,0.31150679,-0.32906734,november,20,4,weekday,,WECClink54-57
126,WECClink54-57,-0.85387972,0.85447594,0.31383474,-0.3315772,november,21,4,weekday,,WECClink54-57
132,WECClink54-57,-0.82290786,0.82346921,0.32070791,-0.33898824,november,22,4,weekday,,WECClink54-57
138,WECClink54-57,-0.77911105,0.77962553,0.32987503,-0.34887907,november,23,4,weekday,,WECClink54-57
144,WECClink54-57,-0.74133768,0.74181402,0.33727809999999997,-0.35687178,november,0,5,weekend,,WECClink54-57
150,WECClink54-57,-0.71673941,0.71719203,0.34189019,-0.3618515,november,1,5,weekend,,WECClink54-57
156,WECClink54-57,-0.70625303,0.7066958000000001,0.34375816,-0.36387179999999997,november,2,5,weekend,,WECClink54-57
162,WECClink54-57,-0.7020221,0.70246095,0.34455206,-0.36472675,november,3,5,weekend,,WECClink54-57
168,WECClink54-57,-0.70309145,0.70353129,0.34436252,-0.36452191,november,4,5,weekend,,WECClink54-57
174,WECClink54-57,-0.71276625,0.71321515,0.3426838,-0.36270343,november,5,5,weekend,,WECClink54-57
180,WECClink54-57,-0.73509916,0.73556944,0.33859858,-0.35828735,november,6,5,weekend,,WECClink54-57
186,WECClink54-57,-0.75090119,0.75138711,0.33579645,-0.35524522,november,7,5,weekend,,WECClink54-57
192,WECClink54-57,-0.75185614,0.75234343,0.33716133,-0.35660808,november,8,5,weekend,,WECClink54-57
198,WECClink54-57,-0.72805347,0.72851806,0.34360965,-0.36343014,november,9,5,weekend,,WECClink54-57
204,WECClink54-57,-0.70373925,0.70418129,0.34922341,-0.36940628,november,10,5,weekend,,WECClink54-57
210,WECClink54-57,-0.6862706000000001,0.68669651,0.35175065,-0.37217804,november,11,5,weekend,,WECClink54-57
216,WECClink54-57,-0.69329387,0.6937263000000001,0.35100124,-0.37133281,november,12,5,weekend,,WECClink54-57
222,WECClink54-57,-0.69476341,0.69519724,0.35093815,-0.37125028,november,13,5,weekend,,WECClink54-57
228,WECClink54-57,-0.70279555,0.7032369,0.34994852,-0.37014868,november,14,5,weekend,,WECClink54-57
234,WECClink54-57,-0.7168648,0.71731948,0.34801606,-0.36801606,november,15,5,weekend,,WECClink54-57
240,WECClink54-57,-0.73900882,0.73948364,0.34037181,-0.36002095,november,16,5,weekend,,WECClink54-57
246,WECClink54-57,-0.80770429,0.80824907,0.32415956,-0.34269915,november,17,5,weekend,,WECClink54-57
252,WECClink54-57,-0.87037215,0.87098753,0.31007214,-0.32752048,november,18,5,weekend,,WECClink54-57
258,WECClink54-57,-0.88972594,0.89036435,0.30552490000000004,-0.32261857,november,19,5,weekend,,WECClink54-57
264,WECClink54-57,-0.88115098,0.88177912,0.30758386,-0.32483571,november,20,5,weekend,,WECClink54-57
270,WECClink54-57,-0.86794437,0.86855691,0.31068592,-0.32817819,november,21,5,weekend,,WECClink54-57
276,WECClink54-57,-0.83455599,0.83513031,0.31829081,-0.33637302,november,22,5,weekend,,WECClink54-57
282,WECClink54-57,-0.78766307,0.78818651,0.32823595,-0.34710305,november,23,5,weekend,,WECClink54-57
0,WECClink57-58,-2.0623549999999997,2.0671033,0.07039775599999999,-0.043924439,november,0,4,weekday,,WECClink57-58
6,WECClink57-58,-1.7595813999999999,1.7631738999999997,0.49181857,-0.47868397,november,1,4,weekday,,WECClink57-58
12,WECClink57-58,-1.7368328000000002,1.7403391,0.49251437,-0.4803231,november,2,4,weekday,,WECClink57-58
18,WECClink57-58,-1.7291339,1.7326113,0.49272847,-0.48085358,november,3,4,weekday,,WECClink57-58
24,WECClink57-58,-1.727991,1.7314641,0.49275713,-0.48092913,november,4,4,weekday,,WECClink57-58
30,WECClink57-58,-1.7465117,1.7500544999999998,0.49220202,-0.47961109,november,5,4,weekday,,WECClink57-58
36,WECClink57-58,-1.7928353,1.796556,0.49069564,-0.47615947,november,6,4,weekday,,WECClink57-58
42,WECClink57-58,-1.8328146,1.8366926,0.4893209,-0.47306332,november,7,4,weekday,,WECClink57-58
48,WECClink57-58,-1.8096316000000003,1.8134177,0.48988505,-0.47463196,november,8,4,weekday,,WECClink57-58
54,WECClink57-58,-1.7315072,1.7349931,0.49216399,-0.48019531,november,9,4,weekday,,WECClink57-58
60,WECClink57-58,-1.6489343,1.6521178,0.49402314,-0.48536312,november,10,4,weekday,,WECClink57-58
66,WECClink57-58,-1.6107102,1.6137588999999999,0.49477274,-0.48758725,november,11,4,weekday,,WECClink57-58
72,WECClink57-58,-1.6183398,1.6214152,0.49458764,-0.48711092,november,12,4,weekday,,WECClink57-58
78,WECClink57-58,-1.615867,1.6189337,0.49459174,-0.48720993,november,13,4,weekday,,WECClink57-58
84,WECClink57-58,-1.6301919,1.6333089,0.49430076,-0.48636888,november,14,4,weekday,,WECClink57-58
90,WECClink57-58,-1.6718863000000002,1.6751523999999998,0.49359665,-0.48403316,november,15,4,weekday,,WECClink57-58
96,WECClink57-58,-1.7640108,1.76762,0.49129626,-0.47797887,november,16,4,weekday,,WECClink57-58
102,WECClink57-58,-1.9629368999999999,1.9673521,0.48321343,-0.4610781,november,17,4,weekday,,WECClink57-58
108,WECClink57-58,-2.0533107,2.0581218,0.4779702,-0.45150321,november,18,4,weekday,,WECClink57-58
114,WECClink57-58,-2.1271392000000002,2.1322883,0.47351184,-0.44334768,november,19,4,weekday,,WECClink57-58
120,WECClink57-58,-2.1098868,2.1149557999999997,0.47469094,-0.44540281,november,20,4,weekday,,WECClink57-58
