,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
234,WECCbus157,1.0324604,-0.76091357,2.5910906000000002,-0.26745085,november,15,5,weekend,
240,WECCbus157,1.0313412,-0.7777472,2.7421115,-0.2644045,november,16,5,weekend,
246,WECCbus157,1.0287916,-0.81248846,3.0506029999999997,-0.25320808,november,17,5,weekend,
252,WECCbus157,1.0263407,-0.84461849,3.3029547999999993,-0.2400139,november,18,5,weekend,
258,WECCbus157,1.0253202,-0.86278191,3.3769504,-0.23799789,november,19,5,weekend,
264,WECCbus157,1.0255126,-0.86067191,3.3581131,-0.23943997,november,20,5,weekend,
270,WECCbus157,1.0259555,-0.85512908,3.3162263999999997,-0.24210639,november,21,5,weekend,
276,WECCbus157,1.0271360999999999,-0.84010506,3.2000254,-0.24888997,november,22,5,weekend,
282,WECCbus157,1.0287303,-0.81871223,3.0332849,-0.2568295,november,23,5,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,november,0,4,weekday,
6,WECCbus54,1.0160004999999999,-1.7244679,2.3559846,-0.14280785,november,1,4,weekday,
12,WECCbus54,1.0162696,-1.7201988999999998,2.3237273999999997,-0.14411681,november,2,4,weekday,
18,WECCbus54,1.0163584,-1.7186563999999998,2.3133194,-0.14450242,november,3,4,weekday,
24,WECCbus54,1.016371,-1.7184868000000002,2.3131017000000003,-0.14450126,november,4,4,weekday,
30,WECCbus54,1.0161528,-1.7220639,2.3409327,-0.14340332,november,5,4,weekday,
36,WECCbus54,1.0156003,-1.7311006999999998,2.4093416000000003,-0.14049637,november,6,4,weekday,
42,WECCbus54,1.0151146999999998,-1.7396363999999997,2.4700981,-0.13770876,november,7,4,weekday,
48,WECCbus54,1.0157359000000001,-1.729632,2.4637609,-0.13697815,november,8,4,weekday,
54,WECCbus54,1.0169386,-1.7101213,2.3823972999999996,-0.13968540000000002,november,9,4,weekday,
60,WECCbus54,1.017439,-1.7001631000000001,2.2766051,-0.14416622,november,10,4,weekday,
66,WECCbus54,1.017724,-1.6942138999999998,2.2135238999999998,-0.14645766,november,11,4,weekday,
72,WECCbus54,1.0176452,-1.6953973000000002,2.2310779,-0.14578827,november,12,4,weekday,
78,WECCbus54,1.0176511000000001,-1.6951215,2.2332519,-0.1456448,november,13,4,weekday,
84,WECCbus54,1.017519,-1.6979555,2.2572959,-0.14486774,november,14,4,weekday,
90,WECCbus54,1.0173221,-1.7022939,2.2990744,-0.14331291,november,15,4,weekday,
96,WECCbus54,1.0164712,-1.7173914000000001,2.4026696,-0.13942033,november,16,4,weekday,
102,WECCbus54,1.0135119000000001,-1.7616745999999999,2.6459832999999997,-0.12778881,november,17,4,weekday,
108,WECCbus54,1.0144005999999999,-1.7541006000000001,2.8538961,-0.11045318,november,18,4,weekday,
114,WECCbus54,1.0138832,-1.7619703000000002,2.9179877999999997,-0.10540197,november,19,4,weekday,
120,WECCbus54,1.0116118,-1.789467,2.8718442000000004,-0.11147081,november,20,4,weekday,
126,WECCbus54,1.0117438,-1.7872863,2.8362658,-0.11438887,november,21,4,weekday,
132,WECCbus54,1.0127211,-1.7739221,2.7328653999999997,-0.12198251,november,22,4,weekday,
138,WECCbus54,1.0140508,-1.7546647000000002,2.5862451,-0.13130261,november,23,4,weekday,
144,WECCbus54,1.0151439,-1.738134,2.4597708,-0.13811695,november,0,5,weekend,
150,WECCbus54,1.0158432,-1.7269531000000002,2.3764509,-0.14190987,november,1,5,weekend,
156,WECCbus54,1.0161244,-1.7224365000000001,2.3415472,-0.14338361,november,2,5,weekend,
162,WECCbus54,1.0162467,-1.720551,2.3269863999999996,-0.14397752,november,3,5,weekend,
168,WECCbus54,1.0162186,-1.7209501,2.3304882,-0.14383147,november,4,5,weekend,
174,WECCbus54,1.0159652,-1.7251328000000001,2.3624459,-0.14253997,november,5,5,weekend,
180,WECCbus54,1.0153486999999999,-1.735,2.4372309,-0.13922622,november,6,5,weekend,
186,WECCbus54,1.0149235,-1.7425292000000001,2.4910876,-0.13662051,november,7,5,weekend,
192,WECCbus54,1.0156055,-1.731341,2.4816588,-0.13594924,november,8,5,weekend,
198,WECCbus54,1.0169703,-1.7090973999999999,2.3833693,-0.13933099999999998,november,9,5,weekend,
204,WECCbus54,1.0174793,-1.6989578999999997,2.283687,-0.14349028,november,10,5,weekend,
210,WECCbus54,1.0177291,-1.6938316000000002,2.2284766,-0.14554581,november,11,5,weekend,
216,WECCbus54,1.01765,-1.6948644,2.2480366000000003,-0.1447346,november,12,5,weekend,
222,WECCbus54,1.0176394,-1.6948444,2.2516992,-0.14454475,november,13,5,weekend,
228,WECCbus54,1.0175223,-1.6967655,2.2748369,-0.14364564,november,14,5,weekend,
234,WECCbus54,1.017318,-1.7015159,2.3170077,-0.14207698,november,15,5,weekend,
240,WECCbus54,1.0167614999999999,-1.7125356,2.4353812,-0.13670941,november,16,5,weekend,
246,WECCbus54,1.0154511,-1.7361503,2.6985835,-0.12127085,november,17,5,weekend,
252,WECCbus54,1.0135078000000002,-1.7659956,2.9078191,-0.10650638,november,18,5,weekend,
258,WECCbus54,1.0107739,-1.7998017,2.9557683999999997,-0.10433226,november,19,5,weekend,
264,WECCbus54,1.0108831,-1.7983407999999999,2.9258087,-0.10703564,november,20,5,weekend,
270,WECCbus54,1.0113185,-1.792731,2.8816382000000003,-0.11067532,november,21,5,weekend,
276,WECCbus54,1.0123959999999999,-1.7782273999999998,2.7697778,-0.11924722,november,22,5,weekend,
282,WECCbus54,1.0138236999999999,-1.7579113999999998,2.6133641,-0.12964705,november,23,5,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,november,0,4,weekday,
6,WECCbus57,1.0129402,-1.7171638999999999,2.1563058999999996,-0.18095948,november,1,4,weekday,
12,WECCbus57,1.013185,-1.7129913,2.1193706000000003,-0.18262596,november,2,4,weekday,
18,WECCbus57,1.0132661,-1.7114791,2.1064197,-0.18318995,november,3,4,weekday,
24,WECCbus57,1.0132784,-1.7113077,2.1031991000000003,-0.18335221,november,4,4,weekday,
30,WECCbus57,1.0130808,-1.7147988999999997,2.1317212000000003,-0.18211475,november,5,4,weekday,
36,WECCbus57,1.0125798000000001,-1.7236259999999999,2.2040572,-0.17874332,november,6,4,weekday,
42,WECCbus57,1.0121405,-1.7319723999999999,2.2656111,-0.17575144,november,7,4,weekday,
48,WECCbus57,1.0127514000000002,-1.7218619,2.1016814999999998,-0.18469664,november,8,4,weekday,
54,WECCbus57,1.013884,-1.7024708,1.8542561000000002,-0.19446524,november,9,4,weekday,
60,WECCbus57,1.0143109000000001,-1.6929078000000002,1.8313732,-0.19414856,november,10,4,weekday,
66,WECCbus57,1.0145540000000002,-1.6871949,1.8190483,-0.19388881,november,11,4,weekday,
72,WECCbus57,1.0144872,-1.6883119,1.8213066000000002,-0.19395365,november,12,4,weekday,
78,WECCbus57,1.0144945,-1.6880237,1.8163486,-0.19410907,november,13,4,weekday,
84,WECCbus57,1.0143785,-1.6907738,1.8287881999999998,-0.1939836,november,14,4,weekday,
90,WECCbus57,1.0142096,-1.6949575000000001,1.8395689,-0.19409658,november,15,4,weekday,
96,WECCbus57,1.0134363000000002,-1.7097522,1.9665138,-0.19035406,november,16,4,weekday,
102,WECCbus57,1.010683,-1.7534813999999999,2.4680751,-0.16288187,november,17,4,weekday,
108,WECCbus57,1.0117190999999999,-1.7446984,1.9793813000000002,-0.19366729,november,18,4,weekday,
114,WECCbus57,1.0112603999999998,-1.7523593999999998,2.0352126,-0.19152747,november,19,4,weekday,
120,WECCbus57,1.0089799000000002,-1.7805335,2.6615491000000002,-0.14855049,november,20,4,weekday,
126,WECCbus57,1.0090815,-1.7785026000000002,2.6725818,-0.14741545,november,21,4,weekday,
132,WECCbus57,1.0099666999999999,-1.7654599999999998,2.5619563,-0.15632037,november,22,4,weekday,
138,WECCbus57,1.0111721,-1.7466552,2.4037443,-0.1673721,november,23,4,weekday,
144,WECCbus57,1.0121632999999999,-1.7305126,2.2676048,-0.17544371,november,0,5,weekend,
150,WECCbus57,1.0127983,-1.7195843999999998,2.1755229,-0.18006286,november,1,5,weekend,
156,WECCbus57,1.0130531999999999,-1.7151748,2.1386909,-0.18174928,november,2,5,weekend,
162,WECCbus57,1.0131645,-1.7133326,2.1218846,-0.18251553,november,3,5,weekend,
168,WECCbus57,1.0131391,-1.7137209999999998,2.1254826,-0.18234995,november,4,5,weekend,
174,WECCbus57,1.0129094,-1.7178053,2.1586511,-0.1808576,november,5,5,weekend,
180,WECCbus57,1.0123501,-1.7274443,2.2392507,-0.17690741,november,6,5,weekend,
186,WECCbus57,1.0119662,-1.7348033999999999,2.2913384,-0.17427695,november,7,5,weekend,
192,WECCbus57,1.0126355,-1.7235115,2.1149017999999997,-0.1840876,november,8,5,weekend,
198,WECCbus57,1.0139168,-1.7014328999999997,1.8411781000000003,-0.19472778,november,9,5,weekend,
204,WECCbus57,1.0143560999999999,-1.6916561999999997,1.8079371,-0.19481004,november,10,5,weekend,
210,WECCbus57,1.014569,-1.686737,1.7973365000000001,-0.19456657,november,11,5,weekend,
216,WECCbus57,1.0145031999999998,-1.6876932,1.7967031999999998,-0.19471703,november,12,5,weekend,
222,WECCbus57,1.0144952,-1.6876575,1.7948212,-0.19476656,november,13,5,weekend,
228,WECCbus57,1.0143940999999999,-1.6894943,1.8019395,-0.19473579,november,14,5,weekend,
234,WECCbus57,1.0142182,-1.6940901999999998,1.8150679,-0.1948248,november,15,5,weekend,
240,WECCbus57,1.0137453,-1.7046651000000002,1.8377743000000002,-0.19528014,november,16,5,weekend,
246,WECCbus57,1.0126372,-1.7272853,1.885298,-0.19600189,november,17,5,weekend,
252,WECCbus57,1.0108834999999998,-1.7565134999999998,2.1465257999999996,-0.18563336,november,18,5,weekend,
258,WECCbus57,1.0082215,-1.7906072,2.753061,-0.14034588,november,19,5,weekend,
264,WECCbus57,1.0083039,-1.7892743000000002,2.7644425999999998,-0.13927185,november,20,5,weekend,
270,WECCbus57,1.0086982,-1.7838023999999997,2.7169336,-0.14351192,november,21,5,weekend,
276,WECCbus57,1.0096743000000001,-1.7696465000000001,2.5959263,-0.15363996,november,22,5,weekend,
282,WECCbus57,1.0109675,-1.7498154,2.4291967999999997,-0.16572031,november,23,5,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,december,0,2,weekday,
6,WECCbus157,1.0309052,-0.78672871,2.7851521,-0.264726,december,1,2,weekday,
12,WECCbus157,1.0311781999999998,-0.78240749,2.7521482,-0.26540765,december,2,2,weekday,
18,WECCbus157,1.0312952,-0.78059282,2.7376167999999996,-0.26572172,december,3,2,weekday,
24,WECCbus157,1.0312961999999999,-0.78051547,2.737972,-0.26570507,december,4,2,weekday,
30,WECCbus157,1.031087,-0.78380707,2.7637132,-0.26518063,december,5,2,weekday,
36,WECCbus157,1.0304560999999999,-0.79347343,2.8393781000000002,-0.26329707,december,6,2,weekday,
42,WECCbus157,1.0294529000000001,-0.80799237,2.9561484,-0.2595352,december,7,2,weekday,
48,WECCbus157,1.0296006,-0.80500162,2.9436645,-0.25952274,december,8,2,weekday,
54,WECCbus157,1.0309781999999998,-0.78353515,2.7864856,-0.26355992,december,9,2,weekday,
60,WECCbus157,1.032208,-0.76469516,2.6271044999999997,-0.26684835,december,10,2,weekday,
66,WECCbus157,1.0327769,-0.75585057,2.5471715,-0.26805448,december,11,2,weekday,
72,WECCbus157,1.0328524,-0.75469047,2.5361130000000003,-0.26820993,december,12,2,weekday,
78,WECCbus157,1.0327805,-0.75579143,2.5467014999999997,-0.2680645,december,13,2,weekday,
84,WECCbus157,1.0326078,-0.75849131,2.5714702999999997,-0.26773231,december,14,2,weekday,
90,WECCbus157,1.0321283,-0.76591582,2.6381542999999996,-0.26667199999999996,december,15,2,weekday,
96,WECCbus157,1.0312252,-0.78040522,2.7526439,-0.26469404,december,16,2,weekday,
102,WECCbus157,1.0284061,-0.82338374,3.0663152,-0.25537803,december,17,2,weekday,
108,WECCbus157,1.0265236,-0.84049025,3.2939472000000003,-0.23988449999999997,december,18,2,weekday,
114,WECCbus157,1.0256603000000002,-0.85375142,3.367086,-0.23656657,december,19,2,weekday,
120,WECCbus157,1.0258009,-0.85693548,3.3323338,-0.24118279,december,20,2,weekday,
126,WECCbus157,1.0260726,-0.85349098,3.3061132000000004,-0.24272446,december,21,2,weekday,
132,WECCbus157,1.0271369000000001,-0.84005537,3.2004718,-0.24890743,december,22,2,weekday,
138,WECCbus157,1.0286846,-0.81925835,3.0386571,-0.25656408,december,23,2,weekday,
144,WECCbus157,1.0299046,-0.80185467,2.9029177,-0.26154928,december,0,3,weekend,
150,WECCbus157,1.0307357,-0.78939878,2.8051647999999996,-0.26426919,december,1,3,weekend,
156,WECCbus157,1.0310236,-0.7849343000000001,2.7704228,-0.26506323,december,2,3,weekend,
162,WECCbus157,1.0311306999999998,-0.78321603,2.7575884,-0.26531839,december,3,3,weekend,
168,WECCbus157,1.0311443999999998,-0.78298615,2.7559793999999997,-0.26534383,december,4,3,weekend,
174,WECCbus157,1.030933,-0.78628564,2.7816005,-0.26476852,december,5,3,weekend,
180,WECCbus157,1.0302549,-0.79656522,2.8622767999999996,-0.26263996,december,6,3,weekend,
186,WECCbus157,1.0291762,-0.81194988,2.9866699,-0.25838501,december,7,3,weekend,
192,WECCbus157,1.0294226,-0.80767837,2.9627285,-0.25885083,december,8,3,weekend,
198,WECCbus157,1.031052,-0.78247251,2.7764665,-0.2637483,december,9,3,weekend,
204,WECCbus157,1.0323243,-0.76277829,2.6112022999999995,-0.26698478,december,10,3,weekend,
210,WECCbus157,1.0328968,-0.75382187,2.529922,-0.26811740000000006,december,11,3,weekend,
216,WECCbus157,1.032937,-0.75315743,2.5241960999999997,-0.26816674,december,12,3,weekend,
222,WECCbus157,1.0328851000000001,-0.75396459,2.5318171,-0.26806746,december,13,3,weekend,
228,WECCbus157,1.0327634,-0.75587762,2.5494635,-0.26784666,december,14,3,weekend,
234,WECCbus157,1.0322958,-0.76316225,2.6154603,-0.26688664,december,15,3,weekend,
240,WECCbus157,1.0314373,-0.77608244,2.7308311,-0.26454206,december,16,3,weekend,
246,WECCbus157,1.0287565,-0.81268548,3.0558394,-0.25285748,december,17,3,weekend,
252,WECCbus157,1.0260923000000002,-0.84837023,3.3246477,-0.23904445,december,18,3,weekend,
258,WECCbus157,1.024935,-0.86743912,3.4137459000000003,-0.23564558,december,19,3,weekend,
264,WECCbus157,1.0253086,-0.86290509,3.3789286,-0.23801977,december,20,3,weekend,
270,WECCbus157,1.0255877,-0.85945303,3.3524462,-0.23969566,december,21,3,weekend,
276,WECCbus157,1.0267224,-0.84534015,3.2419368,-0.24652458,december,22,3,weekend,
282,WECCbus157,1.028365,-0.82372477,3.0725952000000003,-0.25513067,december,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,december,0,2,weekday,
6,WECCbus54,1.0158246,-1.7272838,2.3840194,-0.14150276,december,1,2,weekday,
12,WECCbus54,1.0160917999999999,-1.7230176,2.3526492,-0.14282082,december,2,2,weekday,
18,WECCbus54,1.0161867,-1.7214063999999998,2.3428925,-0.14318617,december,3,2,weekday,
24,WECCbus54,1.0162129999999998,-1.7210835,2.3397747000000004,-0.14332649,december,4,2,weekday,
30,WECCbus54,1.016022,-1.7241889,2.3651693,-0.14226193,december,5,2,weekday,
36,WECCbus54,1.0154565,-1.7332748,2.4345266,-0.13918408,december,6,2,weekday,
42,WECCbus54,1.0146533000000002,-1.7461178,2.5322142999999997,-0.13430227,december,7,2,weekday,
48,WECCbus54,1.0150552,-1.7406423,2.5264561000000003,-0.13406464,december,8,2,weekday,
54,WECCbus54,1.016468,-1.7180307000000001,2.4354408,-0.13746207,december,9,2,weekday,
60,WECCbus54,1.0172710999999999,-1.7033357,2.309653,-0.14282281,december,10,2,weekday,
66,WECCbus54,1.0175453,-1.6976862000000001,2.2457428,-0.14534376,december,11,2,weekday,
72,WECCbus54,1.0175661,-1.6971054,2.2418668999999998,-0.1454522,december,12,2,weekday,
78,WECCbus54,1.0175465,-1.6976407999999998,2.2475072999999997,-0.14525020000000002,december,13,2,weekday,
84,WECCbus54,1.0174783,-1.6992409,2.2587851000000003,-0.14492791,december,14,2,weekday,
90,WECCbus54,1.0172466,-1.7040564999999999,2.3049161,-0.1431855,december,15,2,weekday,
96,WECCbus54,1.0164879999999998,-1.7173108,2.3879945,-0.14022349,december,16,2,weekday,
102,WECCbus54,1.0134471,-1.7631813000000003,2.6425542999999996,-0.12818475,december,17,2,weekday,
108,WECCbus54,1.0142803,-1.756276,2.8651812000000003,-0.10967267,december,18,2,weekday,
114,WECCbus54,1.0128108,-1.7762056,2.9305374,-0.10532168,december,19,2,weekday,
120,WECCbus54,1.0112548000000001,-1.7938889,2.8851455,-0.11057677,december,20,2,weekday,
126,WECCbus54,1.0115136999999998,-1.7904656000000003,2.8603113,-0.11251254,december,21,2,weekday,
132,WECCbus54,1.0124249,-1.7779558000000002,2.7665207,-0.11957202,december,22,2,weekday,
138,WECCbus54,1.0138151,-1.758145,2.6160012000000004,-0.12948189,december,23,2,weekday,
144,WECCbus54,1.0149112,-1.741659,2.4923067999999997,-0.13639223,december,0,3,weekend,
150,WECCbus54,1.015647,-1.7300275,2.4063361,-0.14048725,december,1,3,weekend,
156,WECCbus54,1.0159097,-1.7257906000000003,2.3767612000000002,-0.1417509,december,2,3,weekend,
162,WECCbus54,1.0160216999999998,-1.7240238,2.3648077,-0.14224372,december,3,3,weekend,
168,WECCbus54,1.0160382,-1.7237634999999998,2.3639354999999997,-0.14226566,december,4,3,weekend,
174,WECCbus54,1.0158413,-1.7269231,2.3894057,-0.14115886,december,5,3,weekend,
180,WECCbus54,1.0152377000000001,-1.7365363,2.4637599,-0.13769373,december,6,3,weekend,
186,WECCbus54,1.0143916,-1.7499797,2.566985,-0.13227466,december,7,3,weekend,
192,WECCbus54,1.0148385,-1.7436828999999998,2.5586361,-0.13212974,december,8,3,weekend,
198,WECCbus54,1.0164754,-1.7175171999999999,2.442071,-0.13682571,december,9,3,weekend,
204,WECCbus54,1.0173439,-1.7018039,2.3061104,-0.14267067,december,10,3,weekend,
210,WECCbus54,1.0176126,-1.6961747,2.2433162,-0.14511275,december,11,3,weekend,
216,WECCbus54,1.0176377,-1.6956823,2.2387592,-0.14526676,december,12,3,weekend,
222,WECCbus54,1.0176193999999998,-1.6961146,2.2439825,-0.14507355,december,13,3,weekend,
228,WECCbus54,1.0175728000000002,-1.6972252,2.2521013,-0.14482357,december,14,3,weekend,
234,WECCbus54,1.0173583000000002,-1.7018044999999997,2.2963535,-0.14317681,december,15,3,weekend,
240,WECCbus54,1.0169277,-1.7103839,2.3843096,-0.13943836,december,16,3,weekend,
246,WECCbus54,1.0155624,-1.7352651999999997,2.6621789000000002,-0.12395577,december,17,3,weekend,
252,WECCbus54,1.0131526,-1.7712569,2.8941998,-0.10817049,december,18,3,weekend,
258,WECCbus54,1.0104799,-1.8039668999999998,2.9586587000000004,-0.10432739,december,19,3,weekend,
264,WECCbus54,1.0108241,-1.7995362000000001,2.9267925,-0.10704296,december,20,3,weekend,
270,WECCbus54,1.0110821,-1.7961596000000002,2.9027163,-0.10900902,december,21,3,weekend,
276,WECCbus54,1.012065,-1.7829041,2.8039879,-0.116745,december,22,3,weekend,
282,WECCbus54,1.0135003,-1.7626188000000003,2.6520054,-0.12721205,december,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,december,0,2,weekday,
6,WECCbus57,1.0127851,-1.7198825,2.1716892000000003,-0.18034276,december,1,2,weekday,
12,WECCbus57,1.0130284,-1.7157092,2.1346583999999997,-0.18205094,december,2,2,weekday,
18,WECCbus57,1.0131158000000002,-1.7141240000000002,2.1194579,-0.18274925,december,3,2,weekday,
24,WECCbus57,1.0131397,-1.7138103999999998,2.1160376,-0.18291573,december,4,2,weekday,
30,WECCbus57,1.0129675999999999,-1.7168352999999998,2.139371,-0.18190168,december,5,2,weekday,
36,WECCbus57,1.0124549999999999,-1.7257086,2.2129432,-0.17840571,december,6,2,weekday,
42,WECCbus57,1.0117286,-1.7382481,2.3128134,-0.17318498,december,7,2,weekday,
48,WECCbus57,1.0121221,-1.7327153000000002,2.2131653,-0.17921342,december,8,2,weekday,
54,WECCbus57,1.013455,-1.7102316000000002,1.9273589,-0.19223772,december,9,2,weekday,
60,WECCbus57,1.014166,-1.6959598999999999,1.8420229,-0.19410748,december,10,2,weekday,
66,WECCbus57,1.0143973,-1.6905546000000002,1.8352304,-0.19368704,december,11,2,weekday,
72,WECCbus57,1.0144156,-1.6899872,1.8330551,-0.19369942,december,12,2,weekday,
78,WECCbus57,1.0143995000000001,-1.6905002,1.832648,-0.19378995,december,13,2,weekday,
84,WECCbus57,1.0143388,-1.6920628,1.8408049,-0.19367261,december,14,2,weekday,
90,WECCbus57,1.0141385,-1.6967105,1.8562612,-0.19363208,december,15,2,weekday,
96,WECCbus57,1.013443,-1.7097398999999998,1.9801578999999998,-0.18968768,december,16,2,weekday,
102,WECCbus57,1.0106156,-1.7550183999999998,2.4896432,-0.16131392,december,17,2,weekday,
108,WECCbus57,1.0116091,-1.7468439999999998,1.9981567999999998,-0.19289841,december,18,2,weekday,
114,WECCbus57,1.0102136,-1.7667539,2.299375,-0.1767906,december,19,2,weekday,
120,WECCbus57,1.0086372,-1.7849557,2.7289311,-0.14263001,december,20,2,weekday,
126,WECCbus57,1.0088733,-1.7816064999999999,2.6980623,-0.14527683,december,21,2,weekday,
132,WECCbus57,1.0097,-1.7693858,2.5935488999999996,-0.15392222,december,22,2,weekday,
138,WECCbus57,1.0109608,-1.7500381,2.4284826,-0.16581155,december,23,2,weekday,
144,WECCbus57,1.0119559999999999,-1.7339286,2.2908389,-0.17423697,december,0,3,weekend,
150,WECCbus57,1.0126245999999999,-1.7225564999999998,2.1938415,-0.17927099,december,1,3,weekend,
156,WECCbus57,1.0128645,-1.7184054,2.1563074,-0.18106928,december,2,3,weekend,
162,WECCbus57,1.0129671999999998,-1.7166718,2.139438,-0.18187387,december,3,3,weekend,
168,WECCbus57,1.012983,-1.7164119999999998,2.135857,-0.18205344,december,4,3,weekend,
174,WECCbus57,1.0128053,-1.7194916,2.160303,-0.18094985,december,5,3,weekend,
180,WECCbus57,1.0122591,-1.7288748,2.2368857999999996,-0.17719257,december,6,3,weekend,
186,WECCbus57,1.0114949,-1.7419946,2.3394506,-0.17166194,december,7,3,weekend,
192,WECCbus57,1.0119314,-1.7356443,2.2314039,-0.17833487,december,8,3,weekend,
198,WECCbus57,1.0134676,-1.7096823,1.9148769,-0.1926163,december,9,3,weekend,
204,WECCbus57,1.0142363,-1.6944264,1.8226609,-0.19458751,december,10,3,weekend,
210,WECCbus57,1.0144629,-1.689037,1.8157688000000003,-0.19416219,december,11,3,weekend,
216,WECCbus57,1.014485,-1.6885605,1.8134897,-0.19418829999999998,december,12,3,weekend,
222,WECCbus57,1.0144700999999998,-1.6889720000000001,1.8129111,-0.19424251,december,13,3,weekend,
228,WECCbus57,1.0144288000000001,-1.6900548999999998,1.8180361,-0.1941892,december,14,3,weekend,
234,WECCbus57,1.0142441,-1.6944717,1.8310220000000001,-0.19424359,december,15,3,weekend,
240,WECCbus57,1.0138749,-1.7027258,1.8542299999999998,-0.19434599,december,16,3,weekend,
246,WECCbus57,1.0127194,-1.7265572,1.9034798,-0.19508881,december,17,3,weekend,
252,WECCbus57,1.0105215,-1.7619162,2.2578513,-0.17905351,december,18,3,weekend,
258,WECCbus57,1.007932,-1.7948113,2.8176946,-0.13432360000000002,december,19,3,weekend,
264,WECCbus57,1.0082459000000001,-1.7904759,2.7776861,-0.13811465,december,20,3,weekend,
270,WECCbus57,1.0084813,-1.7871708,2.7470295,-0.14086236,december,21,3,weekend,
276,WECCbus57,1.0093739,-1.7742183,2.6346541,-0.15055466,december,22,3,weekend,
282,WECCbus57,1.0106765,-1.7543988999999998,2.4648008,-0.16335617,december,23,3,weekend,
